contract_address,seller,nft_address,token_id,price,tx_hash,block_number,block_hash,network,tx_index,log_index
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,0,10000000,0xaea48acb89bc0fdd66ab9c6a175d79370ed3df1634d037a1afb5393df2fafde7,5,0xc00cd465ae6803070f4d441c7fa4c5718a78a164ab8b6d65e33784068d1acde8,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,1,10000000,0xd7a3472cb9cddc56e1e569d5c026ffc764b9f7151e6a2d8cf06fa771ed2f6491,5,0xc00cd465ae6803070f4d441c7fa4c5718a78a164ab8b6d65e33784068d1acde8,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,2,10000000,0x5561271125c9f00fdd7fc1f0be0bd757d5b1a05ca60a30faf4c84a4b239c0d30,5,0xc00cd465ae6803070f4d441c7fa4c5718a78a164ab8b6d65e33784068d1acde8,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,3,10000000,0x01cba6dc30ff94d06ae2f69fe25ac40d6a482996ce975d105ae4af17c8700b2d,5,0xc00cd465ae6803070f4d441c7fa4c5718a78a164ab8b6d65e33784068d1acde8,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,5,96000000,0xda9b0777302c973c0f7d4428dbb96f24bc2a387a30264657d17843921b1d1623,281,0x7ddb63c9194e7d399e628a8f48a2aecab2b0a26014613e4001e62969198311ad,anvil
